ccode,MinisterPersonalID,country_name,country_name2,foreignminister,fminday,fminmonth,fminyear,fmoutday,fmoutmonth,fmoutyear,portfolio_name,post_name,acting,Term_no,repeated_terms,HeadofGovernment,sex,birthyear,deadyear,birthplace,marital,children,nr_children,fambgnoble,fambgprof,education,edufield,school_name,sec_school_name,Farmer,Business,Worker,Cleric,Politics,Law,Whitecollar,Int_org,InternationalOrganizationname,Diplomat,Dip_post,Dip_country,Mili_edu,Mili_service,Mili_rank,Mili_combat,Combat_war,Mili_injury,Rebel,party,party_name,party_lead,parliament_bg,Former_minister,Former_min_post,Former_gov_office,Former_gov_post,org_connections,organisation,Manner_out,Reason_out,version
305,305036,Austria,Republic of Austria (First Republic),Leopold Hennet,27,1,1922,31,5,1922,Bundesministerium für Äußeres,Bundesminister für auswärtige Angelegenheiten,1,1,0,1,1,1876,1950,"Gaaden, Austria",2,2,4,2,5,5,08,University of Vienna,Charles University in Prague,2,1,1,1,2,1,1,1,9999,2,Military attaché,Switzerland,2,2,7777,7777,7777,7777,1,1,9999,1,1,2,Federal Minister of Agriculture and Forestry,2,Departement Chief for Trade Policy of the Ministry of Agriculture and Forestry,1,9999,1,32,v210301
305,305003,Austria,Republic of Austria (First Republic),Alfred Grünberger,31,5,1922,7,11,1924,Bundesministerium für Äußeres,Bundesminister im Bundeskanzleramt (mit der Führung der auswärtigen Angelegenheiten betraut),1,1,0,1,1,1875,1935,"Karlovy Vary, Bohemia (Czech Republic)",7777,7777,7777,7777,7777,4,08,Charles University in Prague,7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,2,"Christian Social Party (Christlichsoziale Partei, CS)",1,2,2,"Federal Minister of Trade, Commerce, Industry and Structures",2,Ministry Department Chief for Public Nutrition,1,9999,1,32,v210301
305,305020,Austria,Republic of Austria (First Republic),Heinrich Mataja,20,11,1924,15,1,1926,Bundesministerium für Äußeres,Bundesminister im Bundeskanzleramt (mit der Führung der auswärtigen Angelegenheiten betraut),1,1,0,1,1,1877,1937,"Vienna, Austria",2,2,7777,1,7777,5,08,University of Vienna,7777,1,1,1,1,2,2,1,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,2,"Christian Social Party (Christlichsoziale Partei, CS)",1,2,2,State Secretary (= Minister) for Internal Affairs,1,9999,1,9999,1,21,v210301
305,305044,Austria,Republic of Austria (First Republic),Rudolf Ramek,15,1,1926,20,10,1926,Department of Foreign Affairs of the Federal Chancellery,"Federal Chancellor, in Charge of Foreign Affairs",1,1,0,2,1,1881,1941,"Cieszyn, Poland",7777,7777,7777,1,7,5,08,University of Vienna,Gymnasium in Teschen,1,1,1,1,2,2,1,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,2,"Christian Social Party (Christlichsoziale Partei, CS)",1,1,2,Federal Minister of Internal Affairs and Education,1,9999,1,9999,1,24,v210301
305,305021,Austria,Republic of Austria (First Republic),Ignaz Seipel,20,10,1926,4,5,1929,Department of Foreign Affairs of the Federal Chancellery,"Federal Chancellor, in Charge of Foreign Affairs",1,1,0,2,1,1876,1932,"Vienna, Austria",1,1,9999,1,7,5,11,University of Vienna,k.k. Staatsgymnasium in Vienna-Meidling,1,1,1,2,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,2,"Christian Social Party (Christlichsoziale Partei, CS)",2,2,2,Minister for Social Welfare,1,9999,1,9999,1,24,v210301
305,305011,Austria,Republic of Austria (First Republic),Ernst Streeruwitz,4,5,1929,26,9,1929,Department of Foreign Affairs of the Federal Chancellery,"Federal Chancellor, in Charge of Foreign Affairs",1,1,0,2,1,1874,1952,"Mies, Bohemia (Czech Republic)",7777,7777,7777,2,7777,4,0803,University of Vienna,Technische Hochschule in Vienna,2,2,1,1,2,1,1,1,9999,1,9999,9999,2,2,Rittmeister,2,World War I,1,1,2,"Christian Social Party (Christlichsoziale Partei, CS)",1,2,1,9999,1,9999,2,Central Federation of Industry,1,32,v210301
305,305024,Austria,Republic of Austria (First Republic),Johann Schober,26,9,1929,30,9,1930,Department of Foreign Affairs of the Federal Chancellery,"Federal Chancellor, in Charge of Foreign Affairs",1,2,1,2,1,1874,1932,"Perg, Austria",2,1,9999,1,6,4,08,University of Vienna,Staatsgymnasiums Vincentinum in Linz,1,1,1,1,2,2,2,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,1,9999,1,2,1,Federal Chancellor,2,Police President of Vienna,1,9999,1,25,v210301
305,305021,Austria,Republic of Austria (First Republic),Ignaz Seipel,30,9,1930,4,12,1930,Department of Foreign Affairs of the Federal Chancellery,"Federal Minister at the Federal Chancellery, in Charge of Foreign Affairs",1,2,1,2,1,1876,1932,"Vienna, Austria",1,1,9999,1,7,5,11,University of Vienna,k.k. Staatsgymnasium in Vienna-Meidling,1,1,1,2,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,2,"Christian Social Party (Christlichsoziale Partei, CS)",2,2,2,Minister for Social Welfare,1,9999,1,9999,1,32,v210301
305,305024,Austria,Republic of Austria (First Republic),Johann Schober,4,12,1930,29,1,1932,Department of Foreign Affairs of the Federal Chancellery,"Vice Chancellor, in Charge of Foreign Affairs",1,3,1,1,1,1874,1932,"Perg, Austria",2,1,9999,1,6,4,08,University of Vienna,Staatsgymnasiums Vincentinum in Linz,1,1,1,1,2,2,2,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,1,9999,1,2,2,Federal Chancellor,1,9999,1,9999,1,29,v210301
305,305026,Austria,Republic of Austria (First Republic),Karl Buresch,29,1,1932,20,5,1932,Department of Foreign Affairs of the Federal Chancellery,"Federal Chancellor, in Charge of Foreign Affairs",1,1,0,2,1,1878,1936,"Groß-Enzersdorf, Austria",2,2,3,1,1,5,08,University of Vienna,Gymnasium in Wien/Döbling,1,1,1,1,2,2,1,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,2,"Christian Social Party (Christlichsoziale Partei, CS)",1,2,2,Federal Chancellor,1,9999,1,9999,1,13,v210301
305,305009,Austria,Republic of Austria (First Republic),Engelbert Dollfuß,20,5,1932,10,7,1934,Department of Foreign Affairs of the Federal Chancellery,"Federal Chancellor, in Charge of Foreign Affairs",1,1,0,2,1,1892,1934,"Texing, Austria",2,2,2,1,3,5,08,University of Vienna,7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,Oberleutnant,2,World War I,1,1,2,"Fatherland Front (Vaterländische Front, VF)",2,2,2,Federal Minister for Agriculture and Forestry,2,President of the Austrian Federal Railways,2,"Union of Catholic German Student Fraternities (Cartellverband der katholischen deutschen Studentenverbindungen, CV",5,9999,v210301
305,305047,Austria,Republic of Austria (First Republic),Stephan Tauschitz,10,7,1934,3,8,1934,Department of Foreign Affairs of the Federal Chancellery,State Secretary of Foreign Affairs,7777,1,0,1,1,1889,1970,"Hörtendorf, Austria",7777,7777,7777,7777,7777,4,03,Technische Hochschule in Vienna,Realschule in Klagenfurt,1,1,1,1,2,1,1,1,9999,2,Envoy,Germany (Berlin),2,2,Hauptmann,2,World War I,2,1,2,Landbund,1,2,1,9999,1,9999,1,9999,7777,7777,v210301
305,305008,Austria,Republic of Austria (First Republic),Egon Berger-Waldenegg,3,8,1934,14,5,1936,Department of Foreign Affairs of the Federal Chancellery,"Federal Minister at the Federal Chancellery, in Charge of Foreign Affairs",1,1,0,1,1,1880,1960,"Vienna, Austria",7777,7777,7777,7777,6,4,08,University of Vienna,Schottengymnasium,2,1,1,1,2,2,2,1,9999,1,9999,9999,1,2,7777,7777,World War I,7777,1,2,"Fatherland Front (Vaterländische Front, VF)",1,7777,2,Federal Minister for Justice,2,Vice Governor,1,9999,1,7777,v210301
305,305031,Austria,Republic of Austria (First Republic),Kurt Schuschnigg,14,5,1936,11,7,1936,Department of Foreign Affairs of the Federal Chancellery,"Federal Chancellor, in Charge of Foreign Affairs",1,1,0,2,1,1897,1977,"Riva Del Garda, Austria-Hungary (today Italy)",2,2,2,2,5,5,08,University of Innsbruck,Jesuitengymnasium Stella Matutina in Feldkirch,1,1,1,1,2,2,1,1,9999,1,9999,9999,7777,2,Leutnant,2,World War I,7777,1,2,"Fatherland Front (Vaterländische Front, VF)",2,2,2,Federal Minister for Education,7777,7777,1,9999,1,32,v210301
305,305015,Austria,Republic of Austria (First Republic),Guido Schmidt,11,7,1936,11,3,1938,Department of Foreign Affairs of the Federal Chancellery,"State Secretary at the Federal Chancellery, in charge of Foreign Affairs",1,1,0,1,1,1901,1957,"Bludenz, Austria",2,2,1,2,7777,5,08,University of Vienna,Jesuitengymnasium Stella Matutina in Feldkirch,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,2,"Fatherland Front (Vaterländische Front, VF)",1,7777,1,9999,2,Kabinettsvizedirektor [Vice director of the cabinett],1,9999,1,29,v210301
305,305051,Austria,Republic of Austria (First Republic),Wilhelm Wolf,11,3,1938,13,3,1938,Department of Foreign Affairs of the Federal Chancellery,"Federal Minister at the Federal Chancellery, in Charge of Foreign Affairs",7777,1,0,1,1,1897,1939,"Bludenz, Austria",7777,7777,7777,1,3,5,06,University of Innsbruck,Gymnasium in Bregenz,1,1,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,2,"National Socialist German Workers' Party (Nationalsozialistische Deutsche Arbeiterpartei, NSDAP)",1,1,1,9999,2,Ministerialrat im Bundespressedienst des Bundeskanzleramtes,1,9999,6,9999,v210301
305,305033,Austria,Republic of Austria (Second Republic),Leopold Figl,26,11,1953,10,6,1959,Department of Foreign Affairs of the Federal Chancellery,"Federal Minister at the Federal Chancellery, in Charge of Foreign Affairs",1,1,0,1,1,1902,1965,"Rust im Tullnerfeld, Austria",2,2,2,1,1,4,01,"Hochschule für Bodenkultur, Vienna [College for Agriculture, Vienna]",Gymnasium in St. Pölten,1,1,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,9999,World War II,1,2,2,"Austrian People's Party (Österreichische Volkspartei, ÖVP)",2,2,2,Federal Chancellor,2,Mitglied im Bundeswirtschaftsrat [Member of the Federal Economic Council ],2,Niederösterreichischer Bauernbund,1,11,v210301
305,305025,Austria,Republic of Austria (Second Republic),Julius Raab,10,6,1959,16,7,1959,Department of Foreign Affairs of the Federal Chancellery,"Federal Chancellor, in Charge of Foreign Affairs",1,1,0,2,1,1891,1964,"Sankt Pölten, Austria",2,1,9999,1,3,4,03,Vienna University of Technology,Seitenstettener Stiftsgymnasiu,1,2,2,1,2,1,1,1,9999,1,9999,9999,1,2,Oberleutnant [First Leutnant],2,World War I,7777,2,2,"Austrian People's Party (Österreichische Volkspartei, ÖVP)",2,7777,1,9999,1,9999,2, Bundeskammer der gewerblichen Wirtschaft [Austrian Federal Economic Chamber],1,32,v210301
305,305007,Austria,Republic of Austria (Second Republic),Bruno Kreisky,16,7,1959,19,4,1966,Until 31.7.1959: Federal Chancellery  // Since 31.7.1959: Bundesministerium für auswärtige Angelegenheiten [Federal Ministry of Foreign Affairs],Bundesminister für Auswärtige Angelegenheiten [Federal Minister of Foreign Affairs],1,1,0,1,1,1911,1990,"Vienna, Austria",2,2,2,1,2,5,0802,University of Vienna,7777,1,2,1,1,2,1,1,1,9999,2,Legationssekretär I. Klasse [Legation Secretary First Class],Sweden (Stockholm),1,1,9999,1,9999,1,1,2,"Social Democratic Party of Austria (Sozialdemokratische Partei Österreichs, SPÖ)",1,2,1,9999,2,Kabinettsvizedirektor in der Präsidentschaftskanzlei [Vice director of the cabinet of the Presidential Chancellery ],1,9999,1,11,v210301
305,305037,Austria,Republic of Austria (Second Republic),Lujo Tončić-Sorinj,19,4,1966,19,1,1968,Bundesministerium für auswärtige Angelegenheiten [Federal Ministry of Foreign Affairs],Bundesminister für Auswärtige Angelegenheiten [Federal Minister of Foreign Affairs],1,1,0,1,1,1915,2005,"Vienna, Austria",2,2,4,1,6,5,0806,University of Vienna,University of Zagreb,2,1,1,1,2,2,2,1,9999,1,9999,9999,1,2,Unteroffizier [sergeant],1,World War II,1,1,2,"Austrian People's Party (Österreichische Volkspartei, ÖVP)",1,2,1,9999,1,9999,1,9999,1,12,v210301
305,305032,Austria,Republic of Austria (Second Republic),Kurt Waldheim,19,1,1968,21,4,1970,Bundesministerium für auswärtige Angelegenheiten [Federal Ministry of Foreign Affairs],Bundesminister für Auswärtige Angelegenheiten [Federal Minister of Foreign Affairs],1,1,0,1,1,1918,2007,"Sankt Andrä-Wördern, Austria",2,2,3,1,7,5,08,University of Vienna,7777,1,1,1,1,2,1,1,1,9999,2,Ambassador,"France, Canada, USA",1,2,Ordonnanzoffizier [Ordinance Officer],7777,World War II,7777,1,2,"Austrian People's Party (Österreichische Volkspartei, ÖVP)",1,1,1,9999,1,9999,1,9999,1,11,v210301
305,305043,Austria,Republic of Austria (Second Republic),Rudolf Kirchschläger,21,4,1970,23,6,1974,Bundesministerium für auswärtige Angelegenheiten [Federal Ministry of Foreign Affairs],Bundesminister für Auswärtige Angelegenheiten [Federal Minister of Foreign Affairs],1,1,0,1,1,1915,2000,"Niederkappel, Austria",2,2,2,1,7,5,08,University of Vienna,7777,1,1,2,1,2,2,2,1,9999,2,Ambassador,Czech Republic,1,2,Soldier,2,World War II,2,1,1,9999,1,1,1,9999,2,Kabinettsdirektor [director of cabinet],1,9999,1,27,v210301
305,305010,Austria,Republic of Austria (Second Republic),Erich Bielka,23,6,1974,30,9,1976,Bundesministerium für Äußeres [Federal Ministry of Foreign Affairs],Bundesminister für Äußeres [Federal Minister of Foreign Affairs],1,1,0,1,1,1908,1992,"Vienna, Austria",2,1,9999,1,7,5,08,University of Vienna,Wiener Konsularakademie (Consular Academy of Vienna),1,1,1,1,2,2,1,1,9999,2,"Envoy, Chargé d'Affaires, Ambassador, Ambassadort, Ambassador","Switzerland, Egypt, Turkey, Switzerland, France",1,1,9999,1,9999,1,2,1,9999,1,1,1,9999,2,Generalsekretär des Außenministeriums [General secretary of the Ministry of Foreign Affairs],1,9999,1,12,v210301
305,305007,Austria,Republic of Austria (Second Republic),Bruno Kreisky,1,10,1976,1,10,1976,Bundesministerium für auswärtige Angelegenheiten [Federal Ministry of Foreign Affairs],Bundesminister für Auswärtige Angelegenheiten [Federal Minister of Foreign Affairs],1,2,1,2,1,1911,1990,"Vienna, Austria",2,2,2,1,2,5,0802,University of Vienna,7777,1,2,1,1,2,1,1,1,9999,2,Legationssekretär I. Klasse [Legation Secretary First Class],Sweden (Stockholm),1,1,9999,1,9999,1,1,2,"Social Democratic Party of Austria (Sozialdemokratische Partei Österreichs, SPÖ)",1,2,1,9999,2,Kabinettsvizedirektor in der Präsidentschaftskanzlei [Vice director of the cabinet of the Presidential Chancellery ],1,9999,1,11,v210301
305,305052,Austria,Republic of Austria (Second Republic),Willibald Pahr,1,10,1976,24,5,1983,Bundesministerium für Äußeres [Federal Ministry of Foreign Affairs],Bundesminister für Äußeres [Federal Minister of Foreign Affairs],1,1,0,1,1,1930,6666,"Vienna, Austria",2,2,2,1,7777,5,08,7777,7777,1,1,1,1,2,2,1,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,1,9999,1,1,1,9999,2,"Leiter der Sektion 6 ""Verfassungsdienst"" im Bundeskanzleramt [Chief of Section 6 ""constitution service"" at the Federal Chancellery]",1,9999,1,11,v210301
305,305012,Austria,Republic of Austria (Second Republic),Erwin Lanc,24,5,1983,10,9,1984,Bundesministerium für Auswärtige Angelegenheiten [Federal Ministry of Foreign Affairs],Bundesminister für Auswärtige Angelegenheiten [Federal Minister of Foreign Affairs],1,1,0,1,1,1930,6666,"Vienna, Austria",2,2,2,1,7,4,08,University of Vienna,7777,1,2,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,2,"Social Democratic Party of Austria (Sozialdemokratische Partei Österreichs, SPÖ)",1,2,2,Bundesminister für Inneres (Federal Minister of  the Interior),2,Vorsitzender des Parlamentsausschusses für wirtschaftliche Integration [Chairman of the parliament committee for economiv Integration],1,9999,1,11,v210301
305,305035,Austria,Republic of Austria (Second Republic),Leopold Gratz,10,9,1984,16,6,1986,Bundesministerium für Auswärtige Angelegenheiten [Federal Ministry of Foreign Affairs],Bundesminister für Auswärtige Angelegenheiten [Federal Minister of Foreign Affairs],1,1,0,1,1,1929,2006,"Vienna, Austria",2,2,3,1,7,4,08,University of Vienna,7777,1,1,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,2,"Social Democratic Party of Austria (Sozialdemokratische Partei Österreichs, SPÖ)",2,2,2,Bundesminister für Unterricht und Kunst [Federal Minister of Education and Art],2,Mayor of Vienna,1,9999,1,12,v210301
305,305042,Austria,Republic of Austria (Second Republic),Peter Jankowitsch,16,6,1986,21,1,1987,Bundesministerium für Auswärtige Angelegenheiten [Federal Ministry of Foreign Affairs],Bundesminister für Auswärtige Angelegenheiten [Federal Minister of Foreign Affairs],1,1,0,1,1,1933,6666,"Vienna, Austria",2,2,1,1,7,5,08,University of Vienna,7777,1,1,1,1,2,2,1,2,7777,2,Ambassador,Senegal,1,1,9999,1,9999,1,1,2,"Social Democratic Party of Austria (Sozialdemokratische Partei Österreichs, SPÖ)",2,2,1,9999,2,Ständigen Vertreter Österreichs bei der OECD [Permanent representative of Austria at the OECD],1,9999,1,11,v210301
305,305005,Austria,Republic of Austria (Second Republic),Alois Mock,21,1,1987,4,5,1995,Bundesministerium für Auswärtige Angelegenheiten [Federal Ministry of Foreign Affairs],"Vizekanzler, vertretungsweise Bundesminister für Auswärtige Angelegenheiten [Vice Chancellor, as a temporary replacement Federal Minister of Foreign Affairs]",1,1,0,1,1,1934,6666,"Euratsfeld (near Amstetten), Austria",2,1,9999,1,2,5,08,University of Vienna,Bologna Center of the Johns Hopkins University in Bologna,1,1,1,1,2,2,1,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,2,"Austrian People's Party (Österreichische Volkspartei, ÖVP)",2,2,2,Bundesminister für Unterricht [Federal Minister of Education],2,Sekretär und Kabinettschef von Bundeskanzler Dr. Klaus [Secretary and director of the cabinet of Federal Chanceller Dr. Klaus],1,9999,1,12,v210301
305,305053,Austria,Republic of Austria (Second Republic),Wolfgang Schüssel,4,5,1995,4,2,2000,Bundesministerium für Auswärtige Angelegenheiten [Federal Ministry of Foreign Affairs],Bundesminister für Auswärtige Angelegenheiten [Federal Minister of Foreign Affairs],1,1,0,1,1,1945,6666,"Vienna, Austria",2,2,2,1,9,5,0802,University of Vienna,Öffentliches Schottengymnasium der Benediktiner in Wien (Public Scots College of the Order of Saint Benedict in Vienna),1,1,1,1,2,2,2,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,2,"Austrian People's Party (Österreichische Volkspartei, ÖVP)",2,2,2,Bundesminister für wirtschaftliche Angelegenheiten [Federal Minister of economic affairs],1,9999,1,9999,1,11,v210301
305,305006,Austria,Republic of Austria (Second Republic),Benita Ferrero-Waldner,4,2,2000,20,10,2004,Bundesministerium für Auswärtige Angelegenheiten [Federal Ministry of Foreign Affairs],Bundesministerin für Auswärtige Angelegenheiten [Federal Minister of Foreign Affairs],1,1,0,1,2,1948,6666,"Oberndorf (near Salzburg), Austria",5,1,9999,1,9,5,08,University of Salzburg,Realgymnasium in Salzburg,1,2,1,1,2,1,2,1,9999,2,7777,"Senegal, France",1,1,9999,1,9999,1,1,2,"Austrian People's Party (Österreichische Volkspartei, ÖVP)",1,2,1,9999,2,Staatssekretärin im Bundesministerium für auswärtige Angelegenheiten (State secretary at the Federal Ministry of Foreign Affairs),1,9999,1,31,v210301
305,305048,Austria,Republic of Austria (Second Republic),Ursula Plassnik,20,10,2004,2,12,2008,Bundesministerium für Auswärtige Angelegenheiten [Federal Ministry of Foreign Affairs],Bundesministerin für Auswärtige Angelegenheiten [Federal Minister of Foreign Affairs],1,1,0,1,2,1956,6666,"Klagenfurt am Wörthersee, Austria",3,1,9999,1,9,5,08,University of Vienna,Collége d'Europe Brügge,1,1,1,1,2,1,1,2,7777,1,Ambassador,Switzerland,1,1,9999,1,9999,1,1,2,"Austrian People's Party (Österreichische Volkspartei, ÖVP)",1,2,1,9999,2,Kabinettschefin von Dr. Wolfgang Schüssel (Director of the cabinet of Federal Chanceller Dr. Schüssel),1,9999,1,12,v210301
305,305039,Austria,Republic of Austria (Second Republic),Michael Spindelegger,2,12,2008,16,12,2013,Bundesministerium für europäische und internationale Angelegenheiten (Federal Ministry for European and International Affairs),Bundesminister für europäische und internationale Angelegenheiten (Federal Minister for european and international Affairs),1,1,0,1,1,1959,6666,"Mödling, Austria",2,2,2,1,6,5,08,University of Vienna,Bundesrealgymnasium Mödling,1,1,1,1,2,2,2,2,7777,1,9999,9999,1,2,9999,1,9999,1,1,2,"Austrian People's Party (Österreichische Volkspartei, ÖVP)",1,2,1,9999,1,9999,1,9999,1,27,v210301
305,305045,Austria,Republic of Austria (Second Republic),Sebastian Kurz,16,12,2013,6666,6666,6666,"Bundesministerium für Europa, Integration und Äußeres","Bundesministerin für Europa, Integration und Äußeres",1,1,0,1,1,1986,6666,"Vienna, Austria",1,1,9999,1,9,4,08,University of Vienna,Bundesgymnasium GRG 12 in Wien,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,2,9999,1,9999,1,1,2,"Austrian People's Party (Österreichische Volkspartei, ÖVP)",1,2,1,9999,2,Staatssekretär für Integration im Bundesministerium des Inneren (State Secretary for Integration at the Federal Ministry of Interior),1,9999,6666,9999,v210301
305,305028,Austria,Republic of Austria (provisional state government),Karl Gruber,26,9,1945,26,11,1953,7777,"Undersecretary of State at the State Chancellery, in Charge of Foreign Affairs",1,1,0,1,1,1909,1995,"Innsbruck, Austria",7777,7777,7777,1,7777,4,0803,University of Vienna,Gewerbeschule,1,1,1,1,2,2,2,1,9999,1,9999,9999,1,1,9999,7777,World War II,1,2,2,"Austrian People's Party (Österreichische Volkspartei, ÖVP)",7777,2,1,9999,2,Unterstaatssekretär für Äußeres in der Staatskanzlei,1,9999,1,24,v210301
305,305049,Austria,Republic of German-Austria,Victor Adler,30,10,1918,11,11,1918,Staatsamt des Äußeren,Staatssekretär des Äußern,1,1,0,1,1,1852,1918,"Prague, Czech Republic",2,2,1,1,2,4,0509,University of Vienna,Öffentliches Schottengymnasium der Benediktiner in Wien,1,2,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,1,1,2,"Social Democratic Workers' Party of German-Austria (Sozialdemokratische Arbeiterpartei Deutschösterreichs, SDAPDÖ)",2,2,2,9999,2,Member of the Austrian-Hungarian Parliament,1,9999,2,9999,v210301
305,305040,Austria,Republic of German-Austria,Otto Bauer,21,11,1918,26,7,1919,Staatsamt des Äußeren,Staatssekretär für Äußeres,1,1,0,1,1,1881,1938,"Vienna, Austria",2,1,9999,1,2,5,08,University of Vienna,7777,1,2,1,1,2,1,1,1,9999,1,9999,9999,2,2,Reserve Lieutenant,2,World War I,1,1,2,"Social Democratic Workers' Party of German-Austria (Sozialdemokratische Arbeiterpartei Deutschösterreichs, SDAPDÖ)",1,2,1,9999,7777,7777,1,9999,1,12,v210301
365,365006,Russia/USSR,Russian Empire,Alexander Romanovich Vorontsov,8,9,1802,16,1,1804,Комитет министров Российской Империи,Minister of Foreign Affairs of the Russian Empire ,1,1,1,1,1,1741,1805,"St. Petersburg, Russian Federation",1,1,9999,2,5,4,1210,Paris / First French Empire,Izmaylovsky Regiment St.Petersburg/Russian Empire,2,2,1,1,2,1,2,1,9999,2,chargé d'affaires,Archduchy of Austria,2,2,Poruchik / Podpolkovnik,1,9999,9999,1,1,9999,9999,2,2,Minister Plenipotentiary at The Hague,2,Member of the Board at the Imperial Court,2,President of the Collegium of Commerce,3,9999,v210301
